# Excluded rare, archaic, obsolete, historical, or legacy guesses
# Source: C:\Users\T-Dawg\vswordle\UnknownMediocreTutorial\server\wordlists\allowed_words.txt
# All words marked as feasible secrets, or listed in allowed_secrets.txt, were protected.
# Reviewed terms were removed by explicit category.
# Other non-secret terms were removed when their source Frequency was below 1.
# Protected secret rows kept: 4164
# Modern zero-frequency exceptions kept: 23
# Total excluded rows: 4811
#
word	frequency	probability	plural	reason
mebos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mecks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
medle	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
meeds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
meffs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
meint	13873	0	0	reviewed: obsolete or superseded spelling/form
meiny	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
meith	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
melic	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mells	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
menad	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mened	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mensh	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
meous	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mered	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
merer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
meril	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
merls	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
merse	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mesal	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mesel	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mesne	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
metif	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
metol	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
meved	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
meves	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mewls	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
meynt	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mezes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mhorr	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
miaou	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
miasm	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
miaul	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
micos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
midgy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
miens	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mieve	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
miffs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mihas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mihis	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mikra	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
milds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
milor	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
milpa	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
milts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
miltz	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
minae	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mincy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mingy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mirid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mirks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mirky	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mirly	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mirvs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
misdo	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
misgo	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
misos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mixen	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mneme	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mobby	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mobes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mobey	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mochs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mochy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
modge	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
modii	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mohos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mohrs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mohua	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mohur	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moile	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moils	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moits	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mojos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mokis	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mokos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moled	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
molys	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
momes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
monal	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moner	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mongs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moobs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mooli	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mools	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mooly	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moops	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moory	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moove	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mopes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moppy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mopsy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mopus	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
morns	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mosed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mosks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mosts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
motey	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mothy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
motis	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
motza	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mouch	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moues	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mouls	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moups	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moust	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mowas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mowra	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moxas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moyas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
moyls	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mozed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mozos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mpret	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mucid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mucro	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mudir	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mugga	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
muids	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
muils	0	0	0	reviewed: highly regional or legacy dialect form
muirs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
muist	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
mujik	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
